ID,Title,Status,MAL normalized score,Overall,AU,AP,MU,MP,CU,CP,AL,AV,AM,B,A
A-MAL-38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Completed,6.166666666666667,4.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
F-VGMDB-6434,OneRoom,Unknown,5.153904084032009,2.278596515794581,0.0,0.552,0.0,0.0,0.0,0.0,0.0,1.125000000001817,1.3193554374681977,-0.2615272981462316,0.0
M-VGMDB-AL-51706,Meikyuu DESTINY/Ryuusei Dreamline / Plasmagica,Unknown,3.9588047951319485,1.6578677402029198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,1.5306844992030584,0.10235647760614228,0.0
A-MAL-38656,Darwin's Game,Completed,5.985261322388796,4.215658881165894,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.9956588811658944,0.0
M-VGMDB-AL-45607-4,Miruiro no Hoshi,Completed,3.8854391738471885,1.600642555600807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.10064255560080702,0.0
A-MAL-11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Completed,5.331835249612112,2.693176131596222,0.0,1.332425635903294,0.0,0.0,0.0,0.0,0.0,0.9099999999999999,0.3808487494857958,0.2742923480285484,0.0
F-VGMDB-2662,Nagi no Asu kara,Unknown,7.866528333894386,8.651259798941668,0.0,1.4950700321838426,0.0,1.2,3.6626284459506286,0.0,0.0,1.5600000000000198,2.2856807099255128,1.0596516213487077,0.0
A-MAL-34973,Love Live! Sunshine!! 2nd Season,Completed,5.744003136708451,3.6535273085306903,-0.14627265972634637,1.9604080902205219,-0.1126822096623816,0.23946355692637145,0.03280287179506119,0.06797030072820248,0.0,0.6,0.39191086650339846,1.036465391926182,0.0
M-19,Tsurezurenaru Ayatsuri Mugenan,Unknown,2.9864542178625437,0.8934741457923033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908127029740716,0.7721254803996853,0.09680182054929626,0.0
M-18,Plasmagica,Unknown,6.311768205240952,4.717652307861428,0.0,0.29640288063379644,0.0,0.5017694177101616,1.2981368892796834,0.0,0.0,0.3294051218062383,2.9859151223637954,0.1299476096177672,0.0
A-MAL-28999,Charlotte,Completed,7.09079966325926,6.054010154621948,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.05,0.0,1.0040101546219484,0.0
M-VGMDB-AL-116433-1,My Shining Light,Completed,5.120023875519748,2.199655629961012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,0.09965562996101272,0.0
M-VGMDB-AL-82284-1,Gotoubun no Kimochi,Completed,3.11346891142334,0.9985057509102053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.09850575091020547,0.0
M-11,Colorful. (kamaboko remix),Completed,3.115469548805251,1.0000662480680957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.10006624806809587,0.0
M-10,Colorful. (Asterisk DnB Remix),Completed,3.019482430736618,0.9251962959745619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250000000000001,0.10019629597456187,0.0
M-13,ortensia,Unknown,5.040521452886605,2.014414985225788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07260946491042616,1.8930971711779463,0.10877076653783212,0.0
M-VGMDB-AL-53945-1,Dreaming!,Completed,3.8200255350574226,1.5496199173447895,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.0996199173447899,0.0
M-15,TROIS ANGES,Unknown,4.909219806220701,1.899120555430761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801626120932599,0.09749443449816207,0.0
M-VGMDB-AL-54307-1,ディアブレイブ,Completed,4.475077916459472,1.7992679207856783,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,1.5,0.09926792078567849,0.0
M-17,SPRiNGS,Unknown,5.072386499659419,2.0886605442064448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344876727571328,1.7681106512314928,0.10214242578290064,0.0
M-VGMDB-AL-80802-1,TOKIMEKI Runners,Completed,3.114851230526182,0.9995839598104218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0995839598104219,0.0
M-VGMDB-AL-121168-1,Clematis,Completed,5.055568490383284,2.049474582593053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000000000002,0.0994745825930531,0.0
M-VGMDB-AL-39170,Puella Magi Madoka Magica Special CD 5 Drama CD 'Farewell Story',Unknown,2.7226760991422614,0.571664840953559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07583333333333331,0.44999999999999996,0.09720002650074779,0.0
M-VGMDB-AL-46042,"Tachiagare! / Wake Up, Girls!",Unknown,4.984344742558613,1.9163992907884808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666666,1.7999999999999998,0.09989903746491101,0.0
M-VGMDB-AL-51918,Kuchizuke Diamond / WEAVER,Unknown,3.69380174541676,1.4511653614250726,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.018749999999999996,1.0499999999999998,0.09882830675259882,0.0
M-VGMDB-AL-108580-2,Brand New World,Completed,3.498734169116902,1.2990126519111835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.09901265191118344,0.0
A-MAL-35589,Toji no Miko,Completed,5.822002113236643,3.835264923841377,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.0352649238413776,0.0
M-VGMDB-AL-51394-1,エブリデイワールド,Completed,3.0540898898499824,0.9521901140829865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528650161740472,0.0993250979089393,0.0
M-VGMDB-AL-51394-3,エブリデイワールド -Ballade Arrange- Yui Solo Ver.,Completed,5.232562893849987,2.4618715426704685,0.0,0.0,0.0,0.0,1.5085440841362907,0.0,0.0,0.0,0.8528650161740472,0.10046244236013063,0.0
M-VGMDB-AL-96288,Megumi no Ame / yanaginagi,Unknown,3.1214127221777908,1.004701923298677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030624999999999993,0.8999999999999999,0.09967339549007162,0.0
M-VGMDB-AL-116977,KAGUYA ♡ ULTRA BEST,Unknown,3.339221966021225,1.1745931334965556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,1.0499999999999998,0.0991712125003109,0.0
A-MAL-38816,Hello World,Completed,5.602752100076597,3.3244123931784726,0.0,0.0,0.0,0.0,2.0101200451499244,0.0,0.0,1.04,0.0,0.2742923480285484,0.0
F-VGMDB-7175,Midara na Ao-chan wa Benkyou ga Dekinai,Unknown,2.898727480213687,0.786447525860698,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.48000004577634753,0.5399999999999999,-0.28266432479293385,0.0
M-VGMDB-AL-52834,Ao no Kanata no Four Rhythm Vocal & Sound Collection,Unknown,5.20778412230674,2.4041370049747046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03583333333333333,2.4000000000000004,0.0,0.0
M-VGMDB-AL-75349-1,Hop Step Jump!,Completed,4.91297089950925,1.8999833068871275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.09998330688712757,0.0
M-VGMDB-AR-27779,Tomori Kusunoki,Unknown,4.980679777173331,1.9155563487498661,0.0,0.12227896644088841,0.0,0.0,0.0,0.0,0.0,0.09014286945259828,1.672245764881701,0.10302451253182485,0.0
M-VGMDB-AR-16166,Eri Inagawa,Unknown,5.2989110325931215,2.616462705941974,0.0,0.14219535484094914,0.0,0.2583069721499606,0.6077948209345418,0.0,0.0,0.2724830384728585,1.6910267631547817,0.11822700311875542,0.0
A-MAL-39790,Adachi to Shimamura,Temporarily On-Hold,6.862660886647943,5.543991329971914,0.03170574128549274,0.6888805452820671,-0.01620010000436819,0.258434850649604,0.13068479694377264,3.5124061706847858,0.00011005106979679948,1.4949999999999999,0.19122643700814454,0.324290178005499,0.0
F-VGMDB-8817,ATRI -My Dear Moments-,Unknown,7.088190402080833,6.045273978012595,0.0,0.926895591700197,0.0,0.0,2.645507643744106,0.0,0.0,0.4013336897875144,2.1599999999999997,0.8375041879814925,0.0
M-VGMDB-AL-80802,TOKIMEKI Runners / Nijigasaki High School Idol Club,Unknown,3.429094126650816,1.2446934187876366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499999999999999,1.124650207748647,0.10666825115003731,0.0
F-VGMDB-8954,Kobayashi-san Chi no Maid Dragon,Unknown,6.397720391260946,4.8465805868914185,0.0,1.5001947268385432,0.0,0.0,0.0,0.0,0.0,1.380000000007191,1.5026838571306425,1.0040101546219484,0.0
M-VGMDB-AL-58147-1,Aozora Jumping Heart,Completed,3.4996491461123167,1.2997263339676068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.09972633396760666,0.0
M-VGMDB-AL-120845,"Sin City / Kasumi Honjou, Ruka Ichijou & Mikuru Bandou",Unknown,3.3237101553894304,1.1624939212037557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499999999999999,1.0499999999999998,0.09872299823920862,0.0
M-VGMDB-AL-120844,"Chiguhagu Melody / Mana Shikimiya, Sayu Tsukisaka & Sango Misaki",Unknown,2.844668595120446,0.7204956860469439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07583333333333331,0.6000000000000001,0.09878643897177701,0.0
A-MAL-25519,Yuuki Yuuna wa Yuusha de Aru,Completed,7.971781162562801,9.003661201868887,0.030473099418873023,1.3707802574226948,1.7933876504297064,4.154290330016872,4.375514675142462,0.03844980845136073,0.0,0.75,0.12058341868043304,1.0250797542208288,0.0
M-VGMDB-AL-37932,Yukitoki / yanaginagi,Unknown,2.8324656120548557,0.7056080467069241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031249999999999993,0.6000000000000001,0.09945612888812203,0.0
F-VGMDB-4000,Gakkougurashi!,Unknown,7.5434312698802986,7.569484989839575,0.0,0.324256394360015,0.0,0.0,4.0,0.0,0.0,1.350000000008228,1.7572353485943193,1.0,0.0
M-VGMDB-AL-120842,Unison Monologue / Tetrarkhia,Unknown,3.137136132694367,1.0169661835016062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07583333333333331,0.8999999999999999,0.09865877333108522,0.0
M-VGMDB-AL-115724,Start Line/Hajimari no Kanenone ga Narihibiku Sora / AiRBLUE,Unknown,5.168492843090081,2.312588324399889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666666,2.1926809236583082,0.10347448165245549,0.0
M-VGMDB-AL-70716,over and over / yanaginagi,Unknown,3.8854720894241632,1.6006682297508474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00958333333333333,1.5,0.09989903746491101,0.0
M-8,Colorful (tamame's apostate remix),Completed,5.055939427510625,2.0503388660997555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000000000002,0.10033886609975534,0.0
A-MAL-35756,Comic Girls,Completed,5.2703862660944205,2.55,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.0,0.0
M-VGMDB-AL-62516,Aozora no Rhapsody / fhána [Anime Edition],Unknown,3.1572977905135033,1.0326922766005326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11499999999999998,0.8999999999999999,0.0996199173447899,0.0
A-MAL-46093,Shiroi Suna no Aquatope,Dropped,3.2373019664851954,1.0950955338584523,0.0,0.0070194270748133196,0.0,0.01366380766620368,0.0,0.0,0.0,0.81,0.0028800000000000006,0.2687054864082155,0.0
M-VGMDB-AL-51278-1,Tabimichi Yoiyoi Yume Hanabi,Completed,3.1144950106240934,0.9993061082867928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.09930610828679293,0.0
M-VGMDB-AL-89363-2,OvertuRe:,Completed,5.9526599207967745,4.139697615456485,0.0,0.3,0.0,0.0,0.0,1.5811388300841898,0.0,0.0,2.4000000000000004,0.09984781987414114,0.0
A-MAL-33206,Kobayashi-san Chi no Maid Dragon,Completed,5.865331452536617,3.9362222844103174,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.38,0.18,1.0040101546219484,0.0
M-VGMDB-AL-120492,Watashi to Minna no Uta / Luminous Witches,Unknown,3.541689568982308,1.3325178638062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12541666666666662,1.2000000000000002,0.0993628714687287,0.0
M-VGMDB-AL-120491,WONDERFUL WORLD / Luminous Witches,Unknown,3.5454057136638344,1.3354164566577906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13437499999999997,1.2000000000000002,0.09884911493291465,0.0
F-VGMDB-3939,Gochuumon wa Usagi Desu ka?,Unknown,5.519054738750917,3.1293975412896367,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.860000000019057,1.0199910053870345,1.0,0.0
M-VGMDB-AR-29323,Kaori Maeda,Unknown,3.2400378298918238,1.0972295073156224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09014286945259828,0.9759788421912996,0.09862892163387672,0.0
A-MAL-38472,Isekai Quartet,Completed,3.435897435897436,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.0
M-VGMDB-AR-15998,Ari Ozawa,Unknown,4.974464472381268,1.9141268286476916,0.0,0.11705137300115513,0.0,0.0,0.0,0.0,0.0,0.10320929651414246,1.6690899562788812,0.10612990684036669,0.0
M-VGMDB-AL-30302,Puella Magi Madoka Magica Special CD 1 Drama CD 'Memories of you',Unknown,2.8451871083754163,0.721128272218008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07583333333333331,0.6000000000000001,0.09941902514284111,0.0
M-VGMDB-AL-43320,Stories That Last Through The Sleepless Nights,Unknown,5.326224454222044,2.680102978337362,0.5716571209199802,0.0908166783455866,0.0,0.0,0.36326671338234645,0.0,0.20554118177913017,0.04999999999999999,1.776233265687326,0.10584279044064877,0.0
M-VGMDB-AL-78520-2,Dear マイフレンド,Completed,3.4993027293437464,1.2994561288881221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.09945612888812203,0.0
F-VGMDB-4296,TARI TARI,Unknown,7.195561938174382,6.40476911398676,0.09379196526712434,0.6943556145001429,0.08945322189576005,0.4789271138527429,4.0656057435901225,0.13594060145640496,0.0,0.9199999999999999,0.3219965560457566,1.0689206292304156,0.0
M-VGMDB-AL-109367,Taiga yo Tomo ni Naite Kure/Nope!!!!!,Unknown,4.323481284737255,1.7644006954895686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,1.6500000000000001,0.09820899155384735,0.0
M-VGMDB-AL-78520-1,Purple Rays,Completed,3.1140147761999803,0.9989315254359848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.09893152543598498,0.0
M-VGMDB-AL-102281,"Dream with You/Poppin' Up!/DIVE! / Ayumu Uehara (CV. Aguri Onishi), Kasumi Nakasu (CV. Mayu Sagara), Setsuna Yuki (CV. Tomori Kusunoki) from Nijigasaki High School Idol Club [Setsuna Yuki Edition]",Unknown,3.4535705410124202,1.2637850219896878,0.0,0.5,0.0,0.5657344458533584,0.0,0.0,0.0,0.121875,0.30000000000000004,0.09924872186018568,0.0
A-MAL-32281,Kimi no Na wa.,Completed,5.902662374265146,4.02320333203779,0.0,0.936410984009241,0.0,0.0,0.0,0.0,0.0,2.0625,0.0,0.2742923480285484,0.75
M-VGMDB-AR-30564,Hikaru Tono,Unknown,5.058415407613101,2.056107899738525,0.0,0.018386448243594696,0.0,0.26501098807538737,0.0,0.37500000000000006,0.0,0.07609748166278595,1.4366987855348627,0.11328274478642723,0.0
M-VGMDB-AL-82743,Y.O.L.O!!!!! / Afterglow,Unknown,3.766120173837386,1.5075737355931613,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.04479166666666666,1.0499999999999998,0.0994745825930531,0.0
A-MAL-43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,Dropped,2.998548976238774,0.908229751011304,0.04689598263356218,0.3471778072500716,0.04472661094788004,0.2394635569263715,0.0328028717950612,0.0679703007282025,0.0,0.625,0.16099827802287836,-0.25457082760173066,0.0
A-MAL-38778,Midara na Ao-chan wa Benkyou ga Dekinai,Dropped,2.4407166015965833,0.2276742539478317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.09,-0.2826643259919098,0.0
M-VGMDB-AL-87927,Good Morning World! / BURNOUT SYNDROMES,Unknown,2.9948642164901815,0.9037343441180213,0.0,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.027499999999999993,0.75,0.09907267850199869,0.0
A-MAL-12189,Hyouka,Completed,5.41234794668764,2.8807707157822007,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.0307707157822008,0.0
M-VGMDB-AL-75504-2,LOVELESS WORLD,Completed,3.5003740632837057,1.3002917693612905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.10029176936129038,0.0
M-VGMDB-AL-87198-10,Love U my friends,Completed,3.1139621580647474,0.998890483290503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.09889048329050315,0.0
F-VGMDB-3370,Yamada-kun to 7-nin no Majo,Unknown,5.576474453146042,3.2631854758302765,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1.15,1.2657757787660835,1.0,0.0
A-MAL-16067,Nagi no Asu kara,Completed,7.430222055069259,7.1904444773096605,0.0,1.4950700321838426,0.0,1.2,3.6626284459506286,0.0,0.0,1.56,0.38845728988084144,1.039416496260661,0.0
A-MAL-32526,Love Live! Sunshine!!,Completed,5.713650767741969,3.5828062888387877,-0.14627265972634637,1.9604080902205219,-0.1126822096623816,0.23946355692637145,0.03280287179506119,0.06797030072820248,0.0,0.6,0.2911930405964643,1.036465391926182,0.0
M-VGMDB-AL-78378-1,"Thank you, FRIENDS!!",Completed,3.3092676287629295,1.1512287504350849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.10122875043508507,0.0
M-VGMDB-AR-15120,keeno,Unknown,4.487919032897121,1.8022213775663378,0.0,0.0,0.0,0.19760073203118975,0.3686147562260993,0.0,0.0,0.24797849006351835,1.173511322833572,0.09885810602848404,0.0
M-VGMDB-AR-15121,Kenshi Yonezu,Unknown,2.7349269818591173,0.586610917868123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017105604844841468,0.4873514378137414,0.0964133847211007,0.0
M-VGMDB-AL-85759-1,WONDERFUL WONDER,Completed,2.899638368392333,0.7875588094386466,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.09755880943864667,0.0
M-VGMDB-AL-86622,"Re:STAGE! DREAM DAYS♪ SONG SERIES 1: Don't think, smile!!",Unknown,3.0872671487839938,0.9780683760515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,0.842801405143024,0.1033511555942834,0.0
A-MAL-21845,Ushinawareta Mirai wo Motomete,Completed,5.406840523453322,2.867938419646241,0.0,0.44412860698458395,0.0,0.0,1.0,0.0,0.0,0.72,0.0,1.0,0.0
M-30,Bokura no Freedom DiVE↓,Completed,3.141797828914775,1.0206023065535246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08166666666666667,0.8999999999999999,0.10026013646390562,0.0
M-VGMDB-AL-41280,Aqua Terrarium / yanaginagi,Unknown,2.529683310646418,0.3362136389886299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03572916666666666,0.22499999999999998,0.09996656065144287,0.0
F-VGMDB-10135,Tonikaku Kawaii,Unknown,5.0746553788362565,2.093947032688477,0.014091440571330108,0.30616913123647427,-0.0072000444463858615,0.11485993362204623,0.058082131975010075,0.0055138536376826055,4.8911586576355325e-05,1.0400000000016798,1.4422376654035163,-0.2789432776110587,0.0
M-VGMDB-AL-75504,Music S.T.A.R.T!! / μ's,Unknown,3.508720620673659,1.306802084125454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,1.2000000000000002,0.10029176936129038,0.0
M-VGMDB-AL-63624-1,Tokimeki Experience!,Completed,2.7042864361560657,0.5492294521103999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.09922945211039988,0.0
M-VGMDB-AL-95313,How Are You? / Criticrista,Unknown,4.948265644633324,1.9081010982656643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05749999999999999,1.7999999999999998,0.09891104480946061,0.0
M-VGMDB-AL-63624-2,1000 kai Urunda Sora,Completed,4.915186479264179,1.9004928902307612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.10049289023076141,0.0
M-VGMDB-AL-95314,Happy Happy Jump / Criticrista,Unknown,3.895491872035471,1.6084836601876675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05749999999999999,1.5,0.09854993409464095,0.0
M-VGMDB-AL-87927-1,Good Morning World!,Completed,2.9910431790999987,0.8990726785019987,0.0,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.09907267850199869,0.0
V-VNDB-12849,Ao no Kanata no Four Rhythm,Completed,6.745300485528402,5.367950728292603,0.0,1.7123590477197637,0.0,3.0118715839456427,0.0026455076437441054,0.0,0.0,0.44800000000000006,0.4800000000556332,0.943867219855142,0.0
F-VGMDB-2588,Love Live!,Unknown,10.0,16.43738102547846,0.7045720285665052,7.654228280911855,-0.36000222231929296,2.871498340551155,5.808213197501007,0.5513853637682604,0.002445579328817767,1.5508127179738906,4.249476377958767,0.766872873956563,0.0
M-VGMDB-AL-102277-1,"NEO SKY, NEO MAP!",Completed,5.055630865813215,2.0496199173447898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000000000002,0.0996199173447899,0.0
F-VGMDB-9850,"Tantei wa Mou, Shindeiru.",Unknown,5.659805901396399,3.4573477502536085,0.0,0.0175485676870333,0.0,0.034159519165509196,0.0,0.0,0.0,1.1500000000037145,1.7728483270500623,1.0195986173062512,0.0
A-MAL-43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,Unwatched,1.8857500914212149,-0.4493848884661178,-1.6493848884661177,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
M-VGMDB-AL-77471,CheerS / ClariS,Unknown,3.7581434118318233,1.5013518612288221,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,1.2000000000000002,0.09893152543598498,0.0
A-MAL-40842,Idoly Pride,Completed,5.884120171673819,3.98,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.0,0.0
M-VGMDB-AR-13289,Maaya Uchida,Unknown,2.6030019474444193,0.42566237588219175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057974275473440896,0.31761837845037405,0.0887155484837316,0.0
M-VGMDB-AL-59371,hare bare fanfare / mimimemeMIMI,Unknown,4.314463444792753,1.762326592302333,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.09791666666666665,1.2600000000000002,0.1194826800786738,0.0
M-VGMDB-AL-52993-1,Friend Shitai,Completed,3.4338669723785156,1.248416238455242,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0984162384552421,0.0
M-VGMDB-AR-6783,Kana Hanazawa,Unknown,3.3974256948522124,1.2199920419847254,0.0,0.10681600999304369,0.0,0.0,0.0,0.0,0.0,0.08437888092550375,0.9969597534830636,0.09580738785640695,0.0
A-MAL-48644,Gyakuten Sekai no Denchi Shoujo,Completed,6.229103796280006,4.593655694420009,0.014068811619974352,1.7559211041955434,0.022519840245794044,1.7434199467466154,0.02422362415539975,0.020392558324106577,0.0,0.9199999999999999,0.048604047181401475,1.0100829489856398,0.0
A-MAL-37976,Zombieland Saga,Completed,6.166666666666667,4.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
A-MAL-12175,Koi to Senkyo to Chocolate,Completed,5.901287553648069,4.02,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.72,0.0,1.0,0.0
F-VGMDB-5173,BanG Dream!,Unknown,7.693772368852993,8.072848318558323,0.03571895695314002,2.8391568905435247,-0.01844922310690619,0.2943143694760466,2.3509134392695854,0.014846505280669463,0.00012708582655928912,0.9600079406786295,3.1794763459944444,0.5424272245086854,0.0
A-MAL-40550,Assault Lily: Bouquet,Completed,5.231089923120009,2.4584395208696197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.24000000000000005,1.0,0.0
M-VGMDB-AL-100087-1,How To Fly,Completed,3.493044321064756,1.2945745704305096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,1.0499999999999998,0.09891104480946061,0.0
M-VGMDB-AL-87198-1,Kaika Sengen,Completed,2.8272687875292446,0.6992679207856786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.09926792078567849,0.0
M-VGMDB-AL-110219,Ai no Supreme! / fhána [Anime Edition],Unknown,3.619116190433237,1.3929106285379251,0.0,0.06034176336545163,0.0,0.0,0.0,0.0,0.0,0.12458333333333331,1.2000000000000002,0.09972633396760666,0.0
M-VGMDB-AL-87198-7,MELODY,Completed,3.6916104216514385,1.449456128888122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.09945612888812203,0.0
A-MAL-39388,Koisuru Asteroid,Completed,5.443162753529021,2.952569215722617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8399999999999999,0.33712056205720964,1.0,0.0
F-VGMDB-2645,"Wake Up, Girls!",Unknown,7.144497693487474,6.233798778132163,0.0411592610177598,0.4982523881788661,0.040766492867256615,0.21826132538373175,1.3240274652898314,1.358634270934919,0.0,1.1963175964368733,2.400028538770921,1.0623109549881649,0.0
A-MAL-37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Dropped,2.8474991951124724,0.7239490180372165,-1.6493848884661177,0.8913012289830017,0.0,0.0,0.0,0.0,0.0,1.2,0.15000000000000002,0.23928914001761092,0.0
M-VGMDB-AL-108580,D4DJ Special Disc Photon Maiden Ver.,Unknown,3.498734169116902,1.2990126519111835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.09901265191118344,0.0
A-MAL-34280,Gamers!,Completed,5.197424892703863,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.0,0.0
M-VGMDB-AL-45361-1,アスイロ,Completed,4.9119298353145515,1.8997438621223468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.09974386212234697,0.0
M-VGMDB-AL-111027-10,あすいろClearSky (Bouquet Ver.),Completed,5.539794910793252,3.1777221421482773,0.0,1.084361624331873,0.0,0.0,0.0,0.0,0.0,0.176,1.9500000000000002,0.0996199173447899,0.0
M-VGMDB-AL-69257-1,Uchiage Hanabi,Completed,2.8277158978611308,0.6998133953905799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.09981339539057973,0.0
M-VGMDB-AL-85172,FIRE BIRD / Roselia,Unknown,3.318111146858616,1.1581266945497206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04333333333333333,1.0499999999999998,0.10040101546219483,0.0
M-VGMDB-AL-93338-1,夜空,Completed,4.476530301772567,1.7996019694076903,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.09960196940769038,0.0
